ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,night_hours,night_hours_lower,night_hours_upper,weekly,weekly_lower,weekly_upper,work_hours,work_hours_lower,work_hours_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-11-28 06:00:00,1.17,4.67,4.94,0.8,1.59,2.72,1.72,3.78,3.38,2.02,4.99,-0.3,-0.67,0.11,0.96,0.22,1.87,0.0,0.0,0.0,0.0,0.0,0.0,5.14
2025-11-28 06:30:00,1.17,4.69,4.98,0.81,1.59,2.49,1.61,3.44,3.4,2.03,5.0,-0.04,-0.21,0.14,0.96,0.24,1.84,0.0,0.0,0.0,0.0,0.0,0.0,5.17
2025-11-28 07:00:00,1.17,4.67,4.95,0.81,1.58,2.41,1.53,3.32,3.37,2.03,4.94,0.0,0.0,0.0,0.96,0.26,1.81,0.0,0.0,0.0,0.0,0.0,0.0,5.13
2025-11-28 07:30:00,1.17,4.73,5.01,0.82,1.57,2.45,1.55,3.36,3.42,2.09,4.96,0.0,0.0,0.0,0.97,0.27,1.79,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2025-11-28 08:00:00,1.17,4.83,5.09,0.82,1.57,2.52,1.61,3.42,3.49,2.16,5.01,0.0,0.0,0.0,0.97,0.29,1.78,0.0,0.0,0.0,0.0,0.0,0.0,5.26
2025-11-28 08:30:00,1.17,4.76,5.04,0.83,1.56,2.46,1.57,3.37,3.43,2.12,4.92,0.0,0.0,0.0,0.97,0.3,1.78,0.0,0.0,0.0,0.0,0.0,0.0,5.2
2025-11-28 09:00:00,1.17,4.83,5.1,0.83,1.56,2.13,1.32,2.94,3.48,2.19,4.95,0.0,0.0,0.0,0.97,0.31,1.78,0.38,0.23,0.54,0.0,0.0,0.0,5.26
2025-11-28 09:30:00,1.17,4.91,5.2,0.84,1.55,1.38,0.76,2.04,3.55,2.21,5.03,0.0,0.0,0.0,0.97,0.33,1.78,1.19,0.81,1.57,0.0,0.0,0.0,5.34
2025-11-28 10:00:00,1.17,4.85,5.14,0.85,1.55,0.14,-0.32,0.66,3.5,2.19,4.92,0.0,0.0,0.0,0.98,0.34,1.78,2.38,1.69,3.13,0.0,0.0,0.0,5.27
2025-11-28 10:30:00,1.17,4.8,5.07,0.85,1.55,-1.56,-2.3,-0.94,3.44,2.18,4.8,0.0,0.0,0.0,0.98,0.35,1.77,4.02,2.83,5.3,0.0,0.0,0.0,5.19
2025-11-28 11:00:00,1.17,4.77,5.04,0.86,1.54,-3.62,-4.9,-2.43,3.41,2.19,4.73,0.0,0.0,0.0,0.98,0.37,1.77,6.05,4.17,7.98,0.0,0.0,0.0,5.16
2025-11-28 11:30:00,1.17,4.8,5.07,0.86,1.53,-5.82,-7.82,-3.88,3.43,2.21,4.74,0.0,0.0,0.0,0.98,0.38,1.75,8.28,5.61,10.83,0.0,0.0,0.0,5.18
2025-11-28 12:00:00,1.17,4.84,5.11,0.86,1.52,-7.91,-10.44,-5.21,3.48,2.26,4.78,0.0,0.0,0.0,0.98,0.4,1.75,10.41,6.93,13.67,0.0,0.0,0.0,5.22
2025-11-28 12:30:00,1.16,4.89,5.16,0.87,1.52,-9.63,-12.66,-6.35,3.51,2.3,4.81,0.0,0.0,0.0,0.98,0.41,1.72,12.16,8.08,16.07,0.0,0.0,0.0,5.25
2025-11-28 13:00:00,1.16,4.89,5.15,0.87,1.51,-10.74,-14.23,-7.0,3.52,2.32,4.8,0.0,0.0,0.0,0.98,0.41,1.7,13.28,8.79,17.71,0.0,0.0,0.0,5.25
2025-11-28 13:30:00,1.16,4.87,5.13,0.87,1.5,-11.1,-14.9,-7.19,3.5,2.34,4.75,0.0,0.0,0.0,0.98,0.4,1.67,13.63,8.97,18.34,0.0,0.0,0.0,5.22
2025-11-28 14:00:00,1.16,4.85,5.11,0.87,1.5,-10.67,-14.47,-6.9,3.49,2.34,4.71,0.0,0.0,0.0,0.98,0.4,1.65,13.18,8.57,17.92,0.0,0.0,0.0,5.19
2025-11-28 14:30:00,1.15,4.83,5.1,0.87,1.48,-9.51,-13.15,-6.18,3.48,2.35,4.68,0.0,0.0,0.0,0.98,0.41,1.64,12.01,7.79,16.47,0.0,0.0,0.0,5.16
2025-11-28 15:00:00,1.15,4.83,5.09,0.88,1.48,-7.81,-10.89,-5.02,3.48,2.36,4.69,0.0,0.0,0.0,0.97,0.42,1.62,10.32,6.69,14.16,0.0,0.0,0.0,5.16
2025-11-28 15:30:00,1.15,4.84,5.11,0.88,1.47,-5.79,-8.11,-3.64,3.5,2.38,4.71,0.0,0.0,0.0,0.97,0.41,1.6,8.33,5.27,11.45,0.0,0.0,0.0,5.17
2025-11-28 16:00:00,1.15,4.85,5.12,0.88,1.46,-3.71,-5.4,-2.22,3.52,2.42,4.68,0.0,0.0,0.0,0.97,0.41,1.58,6.27,3.88,8.61,0.0,0.0,0.0,5.18
2025-11-28 16:30:00,1.15,4.88,5.14,0.88,1.45,-1.79,-2.91,-0.91,3.54,2.46,4.67,0.0,0.0,0.0,0.97,0.38,1.56,4.36,2.59,6.08,0.0,0.0,0.0,5.19
2025-11-28 17:00:00,1.15,4.88,5.14,0.88,1.44,-0.19,-0.77,0.23,3.54,2.48,4.64,0.0,0.0,0.0,0.96,0.38,1.54,2.76,1.58,3.97,0.0,0.0,0.0,5.19
2025-11-28 17:30:00,1.15,4.87,5.14,0.89,1.44,1.01,0.7,1.4,3.53,2.48,4.63,0.0,0.0,0.0,0.96,0.37,1.52,1.56,0.85,2.33,0.0,0.0,0.0,5.19
2025-11-28 18:00:00,1.15,4.87,5.13,0.89,1.43,1.8,1.27,2.4,3.51,2.47,4.62,0.0,0.0,0.0,0.96,0.38,1.5,0.75,0.37,1.19,0.0,0.0,0.0,5.17
2025-11-28 18:30:00,1.15,4.79,5.08,0.89,1.42,2.25,1.51,3.0,3.45,2.47,4.51,0.0,0.0,0.0,0.95,0.37,1.49,0.25,0.1,0.42,0.0,0.0,0.0,5.1
2025-11-28 19:00:00,1.15,4.73,5.01,0.9,1.42,2.44,1.59,3.28,3.39,2.46,4.42,0.0,0.0,0.0,0.95,0.35,1.49,0.0,0.0,0.0,0.0,0.0,0.0,5.03
2025-11-28 19:30:00,1.15,4.8,5.06,0.9,1.41,2.49,1.61,3.35,3.44,2.48,4.48,0.0,0.0,0.0,0.94,0.34,1.48,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2025-11-28 20:00:00,1.15,4.81,5.07,0.9,1.41,2.49,1.61,3.35,3.42,2.48,4.45,0.0,0.0,0.0,0.94,0.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,5.08
2025-11-28 20:30:00,1.15,4.79,5.06,0.91,1.42,2.47,1.6,3.33,3.4,2.49,4.42,0.0,0.0,0.0,0.93,0.3,1.48,0.0,0.0,0.0,0.0,0.0,0.0,5.07
2025-11-28 21:00:00,1.15,4.8,5.06,0.91,1.41,2.48,1.61,3.34,3.4,2.49,4.4,0.0,0.0,0.0,0.92,0.3,1.47,0.0,0.0,0.0,0.0,0.0,0.0,5.08
2025-11-28 21:30:00,1.16,4.82,5.09,0.92,1.42,2.49,1.61,3.36,3.41,2.5,4.41,0.0,0.0,0.0,0.92,0.27,1.46,0.0,0.0,0.0,0.0,0.0,0.0,5.1
2025-11-28 22:00:00,1.16,4.84,5.09,0.92,1.42,2.5,1.61,3.37,3.41,2.51,4.42,0.0,0.0,0.0,0.91,0.26,1.45,0.0,0.0,0.0,0.0,0.0,0.0,5.11
2025-11-28 22:30:00,1.16,4.82,5.09,0.93,1.41,2.49,1.59,3.36,3.39,2.51,4.37,0.0,0.0,0.0,0.9,0.24,1.46,0.0,0.0,0.0,0.0,0.0,0.0,5.09
2025-11-28 23:00:00,1.17,4.81,5.08,0.94,1.42,2.46,1.57,3.31,3.36,2.49,4.29,0.0,0.0,0.0,0.89,0.24,1.45,0.0,0.0,0.0,0.0,0.0,0.0,5.08
2025-11-28 23:30:00,1.17,4.81,5.09,0.95,1.42,2.45,1.6,3.29,3.34,2.5,4.24,0.0,0.0,0.0,0.89,0.21,1.44,0.0,0.0,0.0,0.0,0.0,0.0,5.08
2025-11-29 00:00:00,1.18,4.89,5.16,0.95,1.42,2.49,1.66,3.32,3.38,2.53,4.32,0.02,-0.14,0.16,0.88,0.2,1.43,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2025-11-29 00:30:00,1.18,4.92,5.19,0.95,1.42,2.61,1.73,3.44,3.38,2.54,4.3,-0.09,-0.41,0.19,0.87,0.19,1.42,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2025-11-29 01:00:00,1.19,4.9,5.18,0.96,1.42,2.83,1.82,3.7,3.35,2.53,4.24,-0.34,-0.88,0.17,0.86,0.17,1.43,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2025-11-29 01:30:00,1.19,4.89,5.14,0.97,1.42,3.14,1.91,4.21,3.31,2.52,4.18,-0.68,-1.49,0.07,0.85,0.15,1.43,0.0,0.0,0.0,0.0,0.0,0.0,5.14
2025-11-29 02:00:00,1.2,4.87,5.14,0.98,1.42,3.51,2.0,4.79,3.28,2.52,4.13,-1.06,-2.13,-0.06,0.83,0.13,1.42,0.0,0.0,0.0,0.0,0.0,0.0,5.13
2025-11-29 02:30:00,1.2,4.89,5.17,0.98,1.42,3.85,2.09,5.31,3.27,2.53,4.11,-1.4,-2.7,-0.19,0.82,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,5.14
2025-11-29 03:00:00,1.21,4.92,5.18,0.99,1.43,4.11,2.13,5.7,3.27,2.54,4.12,-1.65,-3.05,-0.24,0.81,0.08,1.38,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2025-11-29 03:30:00,1.21,4.93,5.2,1.0,1.43,4.22,2.16,5.79,3.27,2.54,4.1,-1.75,-3.17,-0.28,0.8,0.05,1.37,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2025-11-29 04:00:00,1.22,4.93,5.2,1.01,1.43,4.14,2.12,5.69,3.25,2.52,4.07,-1.67,-3.02,-0.3,0.78,0.02,1.36,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2025-11-29 04:30:00,1.22,4.91,5.17,1.01,1.44,3.88,2.02,5.34,3.21,2.5,4.01,-1.44,-2.61,-0.21,0.77,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,5.15
2025-11-29 05:00:00,1.23,4.89,5.16,1.02,1.44,3.5,1.91,4.76,3.17,2.48,3.94,-1.08,-1.99,-0.1,0.75,-0.02,1.32,0.0,0.0,0.0,0.0,0.0,0.0,5.13
2025-11-29 05:30:00,1.23,4.88,5.14,1.02,1.45,3.08,1.81,4.23,3.15,2.47,3.9,-0.67,-1.31,0.03,0.74,-0.03,1.3,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2025-11-29 06:00:00,1.24,4.9,5.16,1.03,1.45,2.72,1.72,3.78,3.15,2.47,3.89,-0.3,-0.67,0.11,0.72,-0.06,1.29,0.0,0.0,0.0,0.0,0.0,0.0,5.14
2025-11-29 06:30:00,1.24,4.92,5.2,1.03,1.46,2.49,1.61,3.44,3.15,2.46,3.93,-0.04,-0.21,0.14,0.71,-0.08,1.29,0.0,0.0,0.0,0.0,0.0,0.0,5.16
2025-11-29 07:00:00,1.25,4.88,5.16,1.04,1.46,2.41,1.53,3.32,3.1,2.44,3.87,0.0,0.0,0.0,0.69,-0.09,1.29,0.0,0.0,0.0,0.0,0.0,0.0,5.12
2025-11-29 07:30:00,1.25,4.94,5.22,1.04,1.47,2.45,1.55,3.36,3.13,2.45,3.91,0.0,0.0,0.0,0.67,-0.11,1.28,0.0,0.0,0.0,0.0,0.0,0.0,5.18
2025-11-29 08:00:00,1.26,5.02,5.29,1.04,1.47,2.52,1.61,3.42,3.17,2.49,3.97,0.0,0.0,0.0,0.66,-0.13,1.27,0.0,0.0,0.0,0.0,0.0,0.0,5.26
2025-11-29 08:30:00,1.26,4.94,5.23,1.05,1.48,2.46,1.57,3.37,3.1,2.43,3.86,0.0,0.0,0.0,0.64,-0.14,1.28,0.0,0.0,0.0,0.0,0.0,0.0,5.19
2025-11-29 09:00:00,1.27,5.0,5.28,1.05,1.49,2.13,1.32,2.94,3.13,2.47,3.87,0.0,0.0,0.0,0.62,-0.17,1.28,0.38,0.23,0.54,0.0,0.0,0.0,5.24
2025-11-29 09:30:00,1.28,5.07,5.38,1.06,1.49,1.38,0.76,2.04,3.17,2.47,3.95,0.0,0.0,0.0,0.6,-0.19,1.28,1.19,0.81,1.57,0.0,0.0,0.0,5.32
2025-11-29 10:00:00,1.28,5.01,5.3,1.06,1.5,0.14,-0.32,0.66,3.1,2.44,3.86,0.0,0.0,0.0,0.58,-0.2,1.28,2.38,1.69,3.13,0.0,0.0,0.0,5.26
2025-11-29 10:30:00,1.29,4.94,5.2,1.07,1.5,-1.56,-2.3,-0.94,3.02,2.38,3.77,0.0,0.0,0.0,0.56,-0.23,1.27,4.02,2.83,5.3,0.0,0.0,0.0,5.17
2025-11-29 11:00:00,1.29,4.9,5.18,1.07,1.51,-3.62,-4.9,-2.43,2.98,2.35,3.72,0.0,0.0,0.0,0.54,-0.26,1.27,6.05,4.17,7.98,0.0,0.0,0.0,5.13
2025-11-29 11:30:00,1.3,4.92,5.18,1.07,1.51,-5.82,-7.82,-3.88,2.98,2.34,3.72,0.0,0.0,0.0,0.52,-0.3,1.27,8.28,5.61,10.83,0.0,0.0,0.0,5.15
2025-11-29 12:00:00,1.3,4.98,5.24,1.08,1.52,-7.91,-10.44,-5.21,3.0,2.35,3.75,0.0,0.0,0.0,0.5,-0.33,1.26,10.41,6.93,13.67,0.0,0.0,0.0,5.2
2025-11-29 12:30:00,1.31,5.0,5.28,1.08,1.53,-9.63,-12.66,-6.35,3.01,2.35,3.76,0.0,0.0,0.0,0.48,-0.36,1.24,12.16,8.08,16.07,0.0,0.0,0.0,5.24
2025-11-29 13:00:00,1.31,5.0,5.28,1.09,1.54,-10.74,-14.23,-7.0,3.0,2.34,3.73,0.0,0.0,0.0,0.46,-0.4,1.24,13.28,8.79,17.71,0.0,0.0,0.0,5.24
2025-11-29 13:30:00,1.32,4.99,5.25,1.09,1.54,-11.1,-14.9,-7.19,2.96,2.32,3.68,0.0,0.0,0.0,0.43,-0.43,1.23,13.63,8.97,18.34,0.0,0.0,0.0,5.21
2025-11-29 14:00:00,1.32,4.95,5.21,1.1,1.55,-10.67,-14.47,-6.9,2.92,2.28,3.63,0.0,0.0,0.0,0.41,-0.46,1.23,13.18,8.57,17.92,0.0,0.0,0.0,5.18
2025-11-29 14:30:00,1.33,4.92,5.2,1.11,1.55,-9.51,-13.15,-6.18,2.89,2.25,3.58,0.0,0.0,0.0,0.39,-0.49,1.21,12.01,7.79,16.47,0.0,0.0,0.0,5.16
2025-11-29 15:00:00,1.33,4.93,5.21,1.11,1.56,-7.81,-10.89,-5.02,2.88,2.24,3.58,0.0,0.0,0.0,0.36,-0.52,1.19,10.32,6.69,14.16,0.0,0.0,0.0,5.16
2025-11-29 15:30:00,1.34,4.95,5.21,1.11,1.56,-5.79,-8.11,-3.64,2.87,2.25,3.58,0.0,0.0,0.0,0.34,-0.54,1.17,8.33,5.27,11.45,0.0,0.0,0.0,5.18
2025-11-29 16:00:00,1.34,4.97,5.23,1.12,1.57,-3.71,-5.4,-2.22,2.87,2.25,3.57,0.0,0.0,0.0,0.32,-0.56,1.17,6.27,3.88,8.61,0.0,0.0,0.0,5.2
2025-11-29 16:30:00,1.35,4.97,5.23,1.12,1.58,-1.79,-2.91,-0.91,2.86,2.24,3.56,0.0,0.0,0.0,0.29,-0.58,1.16,4.36,2.59,6.08,0.0,0.0,0.0,5.2
2025-11-29 17:00:00,1.35,4.97,5.23,1.12,1.59,-0.19,-0.77,0.23,2.84,2.23,3.51,0.0,0.0,0.0,0.27,-0.61,1.15,2.76,1.58,3.97,0.0,0.0,0.0,5.19
2025-11-29 17:30:00,1.36,4.94,5.21,1.13,1.59,1.01,0.7,1.4,2.81,2.2,3.49,0.0,0.0,0.0,0.24,-0.63,1.13,1.56,0.85,2.33,0.0,0.0,0.0,5.18
2025-11-29 18:00:00,1.36,4.9,5.19,1.13,1.6,1.8,1.27,2.4,2.77,2.16,3.44,0.0,0.0,0.0,0.22,-0.66,1.12,0.75,0.37,1.19,0.0,0.0,0.0,5.14
2025-11-29 18:30:00,1.37,4.8,5.09,1.14,1.6,2.25,1.51,3.0,2.69,2.09,3.38,0.0,0.0,0.0,0.19,-0.69,1.11,0.25,0.1,0.42,0.0,0.0,0.0,5.05
2025-11-29 19:00:00,1.37,4.71,5.0,1.14,1.61,2.44,1.59,3.28,2.61,1.99,3.27,0.0,0.0,0.0,0.17,-0.72,1.09,0.0,0.0,0.0,0.0,0.0,0.0,4.96
2025-11-29 19:30:00,1.38,4.76,5.05,1.14,1.62,2.49,1.61,3.35,2.64,2.03,3.31,0.0,0.0,0.0,0.14,-0.75,1.07,0.0,0.0,0.0,0.0,0.0,0.0,5.01
2025-11-29 20:00:00,1.38,4.74,5.02,1.14,1.63,2.49,1.61,3.35,2.6,1.99,3.27,0.0,0.0,0.0,0.12,-0.78,1.06,0.0,0.0,0.0,0.0,0.0,0.0,4.98
2025-11-29 20:30:00,1.39,4.71,4.99,1.15,1.64,2.47,1.6,3.33,2.56,1.96,3.22,0.0,0.0,0.0,0.09,-0.81,1.05,0.0,0.0,0.0,0.0,0.0,0.0,4.95
2025-11-29 21:00:00,1.39,4.69,4.97,1.15,1.65,2.48,1.61,3.34,2.54,1.93,3.19,0.0,0.0,0.0,0.07,-0.84,1.04,0.0,0.0,0.0,0.0,0.0,0.0,4.94
2025-11-29 21:30:00,1.4,4.7,4.98,1.15,1.66,2.49,1.61,3.36,2.53,1.91,3.17,0.0,0.0,0.0,0.04,-0.86,1.03,0.0,0.0,0.0,0.0,0.0,0.0,4.94
2025-11-29 22:00:00,1.4,4.67,4.97,1.15,1.66,2.5,1.61,3.37,2.51,1.9,3.16,0.0,0.0,0.0,0.01,-0.89,1.02,0.0,0.0,0.0,0.0,0.0,0.0,4.93
2025-11-29 22:30:00,1.41,4.64,4.94,1.16,1.67,2.49,1.59,3.36,2.47,1.86,3.12,0.0,0.0,0.0,-0.01,-0.91,1.01,0.0,0.0,0.0,0.0,0.0,0.0,4.9
2025-11-29 23:00:00,1.41,4.58,4.89,1.16,1.69,2.46,1.57,3.31,2.43,1.8,3.07,0.0,0.0,0.0,-0.04,-0.94,0.98,0.0,0.0,0.0,0.0,0.0,0.0,4.84
2025-11-29 23:30:00,1.42,4.52,4.87,1.16,1.7,2.45,1.6,3.29,2.39,1.78,3.02,0.0,0.0,0.0,-0.06,-0.98,0.96,0.0,0.0,0.0,0.0,0.0,0.0,4.81
2025-11-30 00:00:00,1.42,4.58,4.95,1.17,1.71,2.49,1.66,3.32,2.42,1.79,3.03,0.02,-0.14,0.16,-0.09,-1.01,0.95,0.0,0.0,0.0,0.0,0.0,0.0,4.87
2025-11-30 00:30:00,1.43,4.55,4.96,1.17,1.72,2.61,1.73,3.44,2.4,1.79,3.01,-0.09,-0.41,0.19,-0.11,-1.04,0.93,0.0,0.0,0.0,0.0,0.0,0.0,4.86
2025-11-30 01:00:00,1.44,4.5,4.91,1.17,1.73,2.83,1.82,3.7,2.35,1.73,2.98,-0.34,-0.88,0.17,-0.14,-1.07,0.92,0.0,0.0,0.0,0.0,0.0,0.0,4.81
2025-11-30 01:30:00,1.44,4.43,4.85,1.17,1.75,3.14,1.91,4.21,2.3,1.69,2.92,-0.68,-1.49,0.07,-0.16,-1.1,0.91,0.0,0.0,0.0,0.0,0.0,0.0,4.75
2025-11-30 02:00:00,1.45,4.37,4.84,1.17,1.75,3.51,2.0,4.79,2.26,1.65,2.89,-1.06,-2.13,-0.06,-0.19,-1.14,0.89,0.0,0.0,0.0,0.0,0.0,0.0,4.71
2025-11-30 02:30:00,1.45,4.34,4.84,1.17,1.76,3.85,2.09,5.31,2.24,1.63,2.87,-1.4,-2.7,-0.19,-0.21,-1.18,0.87,0.0,0.0,0.0,0.0,0.0,0.0,4.7
2025-11-30 03:00:00,1.46,4.34,4.87,1.17,1.77,4.11,2.13,5.7,2.23,1.62,2.86,-1.65,-3.05,-0.24,-0.24,-1.19,0.84,0.0,0.0,0.0,0.0,0.0,0.0,4.7
2025-11-30 03:30:00,1.46,4.3,4.88,1.17,1.79,4.22,2.16,5.79,2.21,1.6,2.85,-1.75,-3.17,-0.28,-0.26,-1.2,0.83,0.0,0.0,0.0,0.0,0.0,0.0,4.69
2025-11-30 04:00:00,1.47,4.25,4.87,1.17,1.8,4.14,2.12,5.69,2.18,1.57,2.81,-1.67,-3.02,-0.3,-0.28,-1.23,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.66
2025-11-30 04:30:00,1.47,4.18,4.83,1.18,1.81,3.88,2.02,5.34,2.14,1.52,2.79,-1.44,-2.61,-0.21,-0.31,-1.25,0.79,0.0,0.0,0.0,0.0,0.0,0.0,4.61
2025-11-30 05:00:00,1.48,4.09,4.82,1.18,1.81,3.5,1.91,4.76,2.09,1.46,2.75,-1.08,-1.99,-0.1,-0.33,-1.28,0.77,0.0,0.0,0.0,0.0,0.0,0.0,4.56
2025-11-30 05:30:00,1.48,4.03,4.81,1.18,1.82,3.08,1.81,4.23,2.06,1.41,2.73,-0.67,-1.31,0.03,-0.35,-1.32,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.53
2025-11-30 06:00:00,1.49,4.01,4.86,1.18,1.83,2.72,1.72,3.78,2.05,1.42,2.72,-0.3,-0.67,0.11,-0.38,-1.35,0.73,0.0,0.0,0.0,0.0,0.0,0.0,4.53
2025-11-30 06:30:00,1.49,4.0,4.9,1.18,1.84,2.49,1.61,3.44,2.04,1.43,2.7,-0.04,-0.21,0.14,-0.4,-1.37,0.71,0.0,0.0,0.0,0.0,0.0,0.0,4.54
2025-11-30 07:00:00,1.5,3.9,4.86,1.17,1.85,2.41,1.53,3.32,1.99,1.36,2.67,0.0,0.0,0.0,-0.42,-1.43,0.69,0.0,0.0,0.0,0.0,0.0,0.0,4.47
2025-11-30 07:30:00,1.5,3.9,4.92,1.17,1.86,2.45,1.55,3.36,2.01,1.36,2.71,0.0,0.0,0.0,-0.44,-1.47,0.66,0.0,0.0,0.0,0.0,0.0,0.0,4.52
2025-11-30 08:00:00,1.51,3.96,5.1,1.17,1.88,2.52,1.61,3.42,2.06,1.38,2.77,0.0,0.0,0.0,-0.46,-1.5,0.65,0.0,0.0,0.0,0.0,0.0,0.0,4.61
2025-11-30 08:30:00,1.51,3.82,5.03,1.17,1.88,2.46,1.57,3.37,1.98,1.33,2.7,0.0,0.0,0.0,-0.48,-1.53,0.63,0.0,0.0,0.0,0.0,0.0,0.0,4.51
2025-11-30 09:00:00,1.52,3.83,5.14,1.17,1.89,2.13,1.32,2.94,2.01,1.35,2.71,0.0,0.0,0.0,-0.5,-1.54,0.59,0.38,0.23,0.54,0.0,0.0,0.0,4.56
2025-11-30 09:30:00,1.52,3.9,5.29,1.17,1.91,1.38,0.76,2.04,2.05,1.37,2.79,0.0,0.0,0.0,-0.52,-1.57,0.56,1.19,0.81,1.57,0.0,0.0,0.0,4.65
2025-11-30 10:00:00,1.53,3.77,5.25,1.17,1.92,0.14,-0.32,0.66,1.99,1.31,2.71,0.0,0.0,0.0,-0.54,-1.6,0.53,2.38,1.69,3.13,0.0,0.0,0.0,4.56
2025-11-30 10:30:00,1.53,3.62,5.15,1.17,1.93,-1.56,-2.3,-0.94,1.9,1.23,2.62,0.0,0.0,0.0,-0.56,-1.64,0.51,4.02,2.83,5.3,0.0,0.0,0.0,4.45
2025-11-30 11:00:00,1.54,3.53,5.15,1.17,1.94,-3.62,-4.9,-2.43,1.86,1.19,2.58,0.0,0.0,0.0,-0.57,-1.66,0.48,6.05,4.17,7.98,0.0,0.0,0.0,4.4
2025-11-30 11:30:00,1.54,3.5,5.25,1.17,1.95,-5.82,-7.82,-3.88,1.87,1.19,2.59,0.0,0.0,0.0,-0.59,-1.68,0.47,8.28,5.61,10.83,0.0,0.0,0.0,4.43
2025-11-30 12:00:00,1.55,3.52,5.36,1.17,1.96,-7.91,-10.44,-5.21,1.89,1.2,2.64,0.0,0.0,0.0,-0.61,-1.7,0.45,10.41,6.93,13.67,0.0,0.0,0.0,4.48
2025-11-30 12:30:00,1.55,3.49,5.41,1.17,1.97,-9.63,-12.66,-6.35,1.91,1.22,2.66,0.0,0.0,0.0,-0.62,-1.71,0.43,12.16,8.08,16.07,0.0,0.0,0.0,4.52
2025-11-30 13:00:00,1.56,3.47,5.53,1.17,1.98,-10.74,-14.23,-7.0,1.9,1.2,2.66,0.0,0.0,0.0,-0.64,-1.73,0.42,13.28,8.79,17.71,0.0,0.0,0.0,4.53
2025-11-30 13:30:00,1.56,3.39,5.53,1.17,1.99,-11.1,-14.9,-7.19,1.88,1.17,2.66,0.0,0.0,0.0,-0.65,-1.75,0.4,13.63,8.97,18.34,0.0,0.0,0.0,4.5
2025-11-30 14:00:00,1.57,3.29,5.58,1.17,2.0,-10.67,-14.47,-6.9,1.84,1.12,2.64,0.0,0.0,0.0,-0.66,-1.77,0.37,13.18,8.57,17.92,0.0,0.0,0.0,4.46
2025-11-30 14:30:00,1.57,3.23,5.62,1.17,2.02,-9.51,-13.15,-6.18,1.82,1.07,2.61,0.0,0.0,0.0,-0.68,-1.78,0.36,12.01,7.79,16.47,0.0,0.0,0.0,4.45
2025-11-30 15:00:00,1.58,3.25,5.67,1.16,2.03,-7.81,-10.89,-5.02,1.82,1.03,2.59,0.0,0.0,0.0,-0.69,-1.8,0.35,10.32,6.69,14.16,0.0,0.0,0.0,4.45
2025-11-30 15:30:00,1.58,3.21,5.79,1.16,2.04,-5.79,-8.11,-3.64,1.83,1.03,2.61,0.0,0.0,0.0,-0.7,-1.8,0.33,8.33,5.27,11.45,0.0,0.0,0.0,4.48
2025-11-30 16:00:00,1.59,3.17,5.87,1.16,2.06,-3.71,-5.4,-2.22,1.84,1.04,2.64,0.0,0.0,0.0,-0.71,-1.82,0.31,6.27,3.88,8.61,0.0,0.0,0.0,4.52
2025-11-30 16:30:00,1.59,3.16,5.93,1.15,2.07,-1.79,-2.91,-0.91,1.84,1.05,2.67,0.0,0.0,0.0,-0.73,-1.83,0.3,4.36,2.59,6.08,0.0,0.0,0.0,4.54
2025-11-30 17:00:00,1.6,3.09,6.02,1.16,2.08,-0.19,-0.77,0.23,1.84,1.02,2.66,0.0,0.0,0.0,-0.74,-1.86,0.29,2.76,1.58,3.97,0.0,0.0,0.0,4.54
2025-11-30 17:30:00,1.61,3.04,6.08,1.16,2.1,1.01,0.7,1.4,1.82,0.99,2.64,0.0,0.0,0.0,-0.75,-1.88,0.29,1.56,0.85,2.33,0.0,0.0,0.0,4.53
2025-11-30 18:00:00,1.61,3.02,6.08,1.15,2.11,1.8,1.27,2.4,1.8,0.93,2.6,0.0,0.0,0.0,-0.75,-1.89,0.29,0.75,0.37,1.19,0.0,0.0,0.0,4.51
2025-11-30 18:30:00,1.62,2.88,6.02,1.15,2.12,2.25,1.51,3.0,1.74,0.85,2.58,0.0,0.0,0.0,-0.76,-1.9,0.28,0.25,0.1,0.42,0.0,0.0,0.0,4.42
2025-11-30 19:00:00,1.62,2.78,5.96,1.15,2.13,2.44,1.59,3.28,1.67,0.78,2.53,0.0,0.0,0.0,-0.77,-1.92,0.28,0.0,0.0,0.0,0.0,0.0,0.0,4.33
